Position ,FISH ID,BC1,rBC1,BC2,rBC2,BC3,rBC3,BC4,rBC4,BC5,rBC5,BC6,rBC6,Nuclear CFP,Movie ID,xBC1,xBC2,xBC3,xBC4,xBC5,xBC6,BC1,BC2,BC3,BC4,BC5,BC6,Summary,Manual,Match,Key,
21,17,1,0,0,1,1,0,0,1,0,1,0,1,2.21E+07,2,0,0,0,0,0,0,u,r,u,r,r,r,ururrr,,,,
21,18,0,1,0,1,1,0,0,1,0,1,0,1,2.16E+07,10,0,0,0,0,0,0,r,r,u,r,r,r,rrurrr,,,,
21,19,0,1,0,1,1,0,0,1,0,1,0,1,1.56E+07,9,0,0,0,0,0,0,r,r,u,r,r,r,rrurrr,,,,
21,21,0,0,0,0,1,0,0,1,0,1,0,0,3.67E+07,21,1,1,0,0,0,1,x,x,u,r,r,x,xxurrx,,,,
21,22,0,0,0,0,1,0,0,1,0,1,0,0,3.74E+07,20,1,1,0,0,0,1,x,x,u,r,r,x,xxurrx,,,,
21,23,0,1,1,0,0,0,0,0,0,0,0,0,4.84E+07,38,0,0,1,1,1,1,r,u,x,x,x,x,ruxxxx,,,,
21,24,0,1,1,0,0,0,0,0,0,0,0,0,5.77E+07,37,0,0,1,1,1,1,r,u,x,x,x,x,ruxxxx,,,,
21,25,1,0,0,1,1,0,0,1,0,0,0,1,2.39E+07,4,0,0,0,0,1,0,u,r,u,r,x,r,ururxr,,,,
21,26,0,1,0,1,1,0,0,1,0,0,0,0,4.73E+07,48,0,0,0,0,1,1,r,r,u,r,x,x,rrurxx,,,,
21,27,1,0,0,1,1,0,0,1,0,0,0,1,1.78E+07,5,0,0,0,0,1,0,u,r,u,r,x,r,ururxr,,,,
21,28,1,0,0,1,1,0,0,1,0,1,0,1,2.24E+07,1,0,0,0,0,0,0,u,r,u,r,r,r,ururrr,,,,
21,29,1,0,0,1,1,0,0,1,0,1,0,1,1.93E+07,7,0,0,0,0,0,0,u,r,u,r,r,r,ururrr,,,,
21,30,0,0,0,0,1,0,0,1,0,1,0,0,4.06E+07,24,1,1,0,0,0,1,x,x,u,r,r,x,xxurrx,,,,
21,31,0,0,1,0,1,0,0,0,0,1,0,0,3.70E+07,18,1,0,0,1,0,1,x,u,u,x,r,x,xuuxrx,,,,
21,32,0,1,0,1,1,0,0,1,0,0,0,0,1.87E+07,51,0,0,0,0,1,1,r,r,u,r,x,x,rrurxx,,,,
21,34,0,0,0,0,1,0,0,0,0,0,0,0,3.67E+07,16,1,1,0,1,1,1,x,x,u,x,x,x,xxuxxx,,,,
21,35,0,1,0,1,1,0,0,1,0,0,0,0,4.21E+07,50,0,0,0,0,1,1,r,r,u,r,x,x,rrurxx,,,,
21,36,0,1,1,0,0,0,0,1,0,0,0,0,4.13E+07,43,0,0,1,0,1,1,r,u,x,r,x,x,ruxrxx,,,,
21,37,0,1,1,0,0,0,0,0,0,0,0,0,3.90E+07,44,0,0,1,1,1,1,r,u,x,x,x,x,ruxxxx,,,,
21,38,0,1,1,0,0,0,0,0,0,0,0,0,5.31E+07,39,0,0,1,1,1,1,r,u,x,x,x,x,ruxxxx,,,,
21,39,0,1,1,0,0,0,0,0,0,0,0,0,5.29E+07,45,0,0,1,1,1,1,r,u,x,x,x,x,ruxxxx,,,,
21,40,0,1,1,0,0,0,0,0,0,0,0,0,5.24E+07,42,0,0,1,1,1,1,r,u,x,x,x,x,ruxxxx,,,,
21,41,0,1,0,1,1,0,0,1,0,0,0,0,4.70E+07,49,0,0,0,0,1,1,r,r,u,r,x,x,rrurxx,,,,
21,42,1,0,0,1,1,0,0,1,0,0,0,1,1.83E+07,52,0,0,0,0,1,0,u,r,u,r,x,r,ururxr,,,,
21,43,0,1,0,1,1,0,0,1,0,0,0,0,4.79E+07,6,0,0,0,0,1,1,r,r,u,r,x,x,rrurxx,,,,
21,44,1,0,0,1,1,0,0,1,0,0,0,1,1.96E+07,8,0,0,0,0,1,0,u,r,u,r,x,r,ururxr,,,,
21,45,0,1,0,1,1,0,0,1,0,0,0,0,3.94E+07,59,0,0,0,0,1,1,r,r,u,r,x,x,rrurxx,,,,
21,46,0,0,0,0,1,0,0,0,0,1,0,0,3.88E+07,17,1,1,0,1,0,1,x,x,u,x,r,x,xxuxrx,,,,
21,47,0,1,0,1,1,0,0,1,0,0,0,0,4.57E+07,54,0,0,0,0,1,1,r,r,u,r,x,x,rrurxx,,,,
21,48,0,1,0,1,1,0,0,1,0,0,0,0,3.46E+07,60,0,0,0,0,1,1,r,r,u,r,x,x,rrurxx,,,,
21,49,0,1,0,1,1,0,0,1,0,0,0,0,4.75E+07,53,0,0,0,0,1,1,r,r,u,r,x,x,rrurxx,,,,
21,50,0,1,0,0,1,0,0,1,0,0,0,0,4.08E+07,19,0,1,0,0,1,1,r,x,u,r,x,x,rxurxx,,,,
21,51,0,1,0,1,1,0,0,1,0,0,0,0,3.59E+07,61,0,0,0,0,1,1,r,r,u,r,x,x,rrurxx,,,,
21,52,0,1,0,1,1,0,0,1,0,0,0,0,4.46E+07,63,0,0,0,0,1,1,r,r,u,r,x,x,rrurxx,,,,
21,53,0,1,0,1,1,0,0,1,0,0,0,0,4.21E+07,55,0,0,0,0,1,1,r,r,u,r,x,x,rrurxx,,,,
21,54,0,1,0,1,1,0,0,1,0,0,0,0,3.49E+07,57,0,0,0,0,1,1,r,r,u,r,x,x,rrurxx,,,,
21,55,0,1,0,1,1,0,0,1,0,0,0,0,3.58E+07,58,0,0,0,0,1,1,r,r,u,r,x,x,rrurxx,,,,
21,56,0,0,0,0,1,0,0,1,0,1,0,0,1.84E+07,22,1,1,0,0,0,1,x,x,u,r,r,x,xxurrx,,,,
21,57,0,0,0,0,1,0,0,1,0,1,0,0,2.91E+07,23,1,1,0,0,0,1,x,x,u,r,r,x,xxurrx,,,,
21,58,0,1,1,0,0,0,0,1,0,0,0,0,3.84E+07,46,0,0,1,0,1,1,r,u,x,r,x,x,ruxrxx,,,,
21,59,0,0,0,0,1,0,0,1,0,1,0,0,3.38E+07,29,1,1,0,0,0,1,x,x,u,r,r,x,xxurrx,,,,
21,60,0,0,0,0,0,0,0,1,0,0,0,0,1.57E+07,28,1,1,1,0,1,1,x,x,x,r,x,x,xxxrxx,,,,
21,61,0,1,1,0,0,0,0,0,0,0,0,0,3.39E+07,47,0,0,1,1,1,1,r,u,x,x,x,x,ruxxxx,,,,
21,62,0,1,1,0,1,0,0,1,0,1,0,0,7.17E+06,31,0,0,0,0,0,1,r,u,u,r,r,x,ruurrx,,,,
21,63,0,1,0,1,1,0,0,1,0,0,0,0,3.25E+07,56,0,0,0,0,1,1,r,r,u,r,x,x,rrurxx,,,,
21,64,0,1,0,1,1,0,0,1,0,0,0,0,4.10E+07,62,0,0,0,0,1,1,r,r,u,r,x,x,rrurxx,,,,
